Namespace(dataset='syn1', hidden=20, n_layers=3, dropout=0.0, seed=42, num_epochs=500, device='cpu')
y_true counts: (array([0, 1, 2, 3]), array([300, 160, 160,  80]))
y_pred_orig counts: (array([0, 1, 2, 3]), array([300, 166, 144,  90]))
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 168.0
Node idx: 610, original pred: 1, cf pred: 2, graph loss: 679.0
Node idx: 610, original pred: 1, cf pred: 2, graph loss: 655.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 660.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 655.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 678.0
Node idx: 610, original pred: 1, cf pred: 3, graph loss: 632.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 683.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 655.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 631.0
Node idx: 610, original pred: 1, cf pred: 3, graph loss: 658.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 657.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 669.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 639.0
Node idx: 610, original pred: 1, cf pred: 3, graph loss: 668.0
Node idx: 610, original pred: 1, cf pred: 3, graph loss: 677.0
Node idx: 610, original pred: 1, cf pred: 0, graph loss: 632.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 678.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 691.0
Node idx: 610, original pred: 1, cf pred: 2, graph loss: 660.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 680.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 647.0
Node idx: 610, original pred: 1, cf pred: 2, graph loss: 659.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 644.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 648.0
Node idx: 610, original pred: 1, cf pred: 3, graph loss: 669.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 646.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 674.0
Node idx: 610, original pred: 1, cf pred: 3, graph loss: 656.0
Node idx: 610, original pred: 1, cf pred: 2, graph loss: 656.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 697.0
Node idx: 610, original pred: 1, cf pred: 3, graph loss: 653.0
Node idx: 610, original pred: 1, cf pred: 2, graph loss: 695.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 660.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 690.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 650.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 658.0
Node idx: 610, original pred: 1, cf pred: 1, graph loss: 657.0
Time for 500 epochs of one example: 4.4082min
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
best loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 5.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 0, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
best loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 5.0
best loss: 5.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 13.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 3.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 5.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 0, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 4.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 5.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 0, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 0, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 13.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 0, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 5.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 5.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 4.0
best loss: 4.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 4.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 5.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 4.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 5.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 5.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 14.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 5.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 14.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 5.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 5.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 5.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 13.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 0, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 0, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 0, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 5.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 13.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 3.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 5.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 5.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 14.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 0, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 13.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 0, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 0, graph loss: 6.0
